計測時刻,PM2.5(μg/㎥),PM10(PM2.5は除く)(μg/㎥),VOC(ppb),UV(Index),温度(℃),湿度(％),照度(lx),気圧(hPa)
2019/03/18 01:44,4,2,42,0,21.0,37.4,0,1019.3
2019/03/18 02:14,7,2,34,0,20.2,37.3,0,1019.3
2019/03/18 02:44,1,7,37,0,19.5,37.4,0,1019.8
2019/03/18 03:14,5,7,34,0,19.0,37.5,0,1019.9
2019/03/18 03:44,4,7,27,0,18.3,37.6,0,1020.4
2019/03/18 04:14,1,0,25,0,17.9,37.6,0,1020.6
2019/03/18 04:44,4,4,19,0,17.5,37.6,0,1021.1
2019/03/18 05:14,1,8,16,0,17.1,37.5,0,1021.5
2019/03/18 05:44,2,5,3,0,16.8,37.5,0,1021.7
2019/03/18 06:14,7,0,3,0,16.5,37.3,0,1022.0
2019/03/18 06:44,2,7,11,0,16.1,37.6,13,1021.9
2019/03/18 07:14,7,2,42,0,17.3,40.9,80,1022.1
2019/03/18 07:44,0,8,45,0,19.9,35.7,96,1022.3
2019/03/18 08:14,3,7,27,0,19.0,36.3,39,1022.8
2019/03/18 08:44,4,6,34,0,18.3,37.0,23,1022.9
2019/03/18 09:14,5,4,31,0,17.9,37.8,18,1023.2
2019/03/18 09:44,0,4,33,0,18.1,36.8,16,1022.9
2019/03/18 10:14,1,3,23,0,18.2,36.4,15,1022.9
2019/03/18 10:44,1,1,18,0,18.3,36.3,18,1022.4
2019/03/18 11:14,1,3,5,0,18.4,36.0,17,1022.1
2019/03/18 11:44,6,5,3,0,18.5,35.9,14,1021.8
2019/03/18 12:14,1,5,1,0,18.6,35.6,12,1021.3
2019/03/18 12:44,1,4,0,0,18.5,36.1,9,1021.0
2019/03/18 13:14,7,2,0,0,18.7,35.1,7,1020.4
2019/03/18 13:44,7,4,0,0,18.7,35.1,5,1019.9
2019/03/18 14:14,0,5,0,0,18.6,34.9,4,1019.5
2019/03/18 14:44,2,5,0,0,18.6,34.2,3,1019.5
2019/03/18 15:14,6,5,0,0,18.5,33.9,3,1019.1
2019/03/18 15:44,1,2,1,0,18.5,34.6,3,1018.9
2019/03/18 16:14,2,6,0,0,18.3,35.1,2,1018.8
2019/03/18 16:44,8,5,0,0,18.2,35.6,2,1018.9
2019/03/18 17:14,1,4,5,0,18.1,36.1,1,1018.8
2019/03/18 17:44,3,6,4,0,18.0,36.5,0,1018.7
2019/03/18 18:14,0,6,3,0,17.8,36.8,0,1018.8
2019/03/18 18:44,1,1,1,0,17.7,37.2,11,1018.8
2019/03/18 19:14,6,3,28,0,20.1,36.6,11,1018.7
2019/03/18 19:44,8,6,22,0,21.5,34.5,11,1018.6
2019/03/18 20:14,8,7,50,0,22.1,34.7,11,1018.9
2019/03/18 20:44,1,7,63,0,22.6,33.8,12,1018.9
2019/03/18 21:14,2,8,64,0,23.1,32.9,11,1018.6
2019/03/18 21:44,3,1,39,0,21.9,33.2,0,1018.5
2019/03/18 22:14,4,3,44,0,21.2,36.4,12,1018.6
2019/03/18 22:44,1,4,50,0,22.0,36.3,12,1018.3
2019/03/18 23:14,1,5,38,0,22.7,35.0,11,1017.9
2019/03/18 23:44,4,3,34,0,23.2,34.3,11,1017.6
2019/03/19 00:14,4,7,27,0,23.4,34.0,11,1017.4
2019/03/19 00:44,2,8,24,0,23.7,33.5,11,1017.3
2019/03/19 01:14,4,8,21,0,23.7,33.3,0,1017.1
2019/03/19 01:44,4,7,11,0,22.4,33.9,0,1016.8
2019/03/19 02:14,2,0,19,0,21.5,34.4,0,1016.5
2019/03/19 02:44,2,7,21,0,20.6,35.5,0,1016.2
2019/03/19 03:14,3,1,18,0,20.1,36.2,0,1015.7
2019/03/19 03:44,2,6,17,0,19.6,36.7,0,1015.4
2019/03/19 04:14,0,6,14,0,19.2,37.2,0,1015.4
2019/03/19 04:44,2,8,11,0,18.8,37.9,0,1015.8
2019/03/19 05:14,1,6,6,0,18.5,38.1,0,1016.0
2019/03/19 05:44,1,8,8,0,18.2,38.4,0,1015.9
2019/03/19 06:14,0,7,14,0,18.0,38.5,0,1016.0
2019/03/19 06:44,2,3,8,0,17.8,38.8,11,1016.1
2019/03/19 07:14,1,6,19,0,17.8,40.4,53,1016.2
2019/03/19 07:44,4,6,31,0,18.0,40.2,79,1016.2
2019/03/19 08:14,2,0,51,0,18.0,40.4,15,1016.0
2019/03/19 08:44,1,7,63,0,18.2,40.1,19,1016.1
2019/03/19 09:13,1,6,58,0,18.2,40.7,19,1016.3
2019/03/19 09:44,2,6,58,0,18.7,39.7,16,1016.1
2019/03/19 10:14,8,0,54,0,18.9,39.6,16,1015.9
2019/03/19 10:44,6,3,44,0,19.3,38.6,19,1015.7
2019/03/19 11:14,1,4,34,0,19.5,38.1,10,1015.3
2019/03/19 11:44,1,2,29,0,19.5,38.1,9,1015.0
2019/03/19 12:14,1,7,30,0,19.7,37.7,6,1014.6
2019/03/19 12:44,0,7,26,0,19.8,37.3,7,1014.0
2019/03/19 13:14,1,7,25,0,19.6,37.9,9,1013.5
2019/03/19 13:44,1,4,22,0,19.9,37.0,6,1012.7
2019/03/19 14:14,8,7,15,0,19.9,37.0,5,1012.0
2019/03/19 14:44,7,7,12,0,19.8,37.3,5,1011.9
2019/03/19 15:14,1,7,13,0,19.9,36.9,3,1011.4
2019/03/19 15:44,1,7,13,0,20.0,36.8,2,1011.1
2019/03/19 16:14,1,5,13,0,19.8,37.0,3,1011.0
2019/03/19 16:44,2,0,13,0,20.0,36.1,2,1010.7
2019/03/19 17:14,1,4,11,0,19.9,36.5,1,1010.7
2019/03/19 17:44,4,2,12,0,19.8,36.0,0,1010.6
2019/03/19 18:14,5,1,22,0,20.3,39.2,11,1011.1
2019/03/19 18:44,1,3,391,0,22.1,37.7,11,1011.5
2019/03/19 19:14,1,1,695,0,22.7,36.3,13,1011.8
2019/03/19 19:43,2,7,608,0,21.9,38.4,11,1011.8
2019/03/19 20:14,5,2,458,0,23.2,34.8,11,1012.5
2019/03/19 20:44,8,1,268,0,22.3,36.8,11,1012.7
2019/03/19 21:14,6,6,254,0,23.2,38.0,12,1012.6
2019/03/19 21:44,6,0,207,0,23.7,37.1,11,1012.8
2019/03/19 22:14,8,1,189,0,23.8,36.8,11,1012.9
2019/03/19 22:44,7,1,188,0,24.0,35.8,11,1013.2
2019/03/19 23:14,6,4,236,0,24.1,36.1,11,1013.3
2019/03/19 23:44,5,2,271,0,24.2,36.0,11,1013.4
2019/03/20 00:14,7,2,314,0,24.1,35.8,0,1013.5
2019/03/20 00:44,7,4,236,0,23.5,35.4,0,1013.6
2019/03/20 01:14,6,7,184,0,22.6,35.6,0,1013.8
2019/03/20 01:44,4,0,119,0,22.0,35.5,0,1014.0
2019/03/20 02:14,4,1,78,0,21.4,35.8,0,1014.0
2019/03/20 02:44,5,0,66,0,20.9,36.0,0,1014.2
2019/03/20 03:14,4,1,38,0,20.6,36.0,0,1014.4
2019/03/20 03:44,4,7,29,0,20.2,36.0,0,1014.7
2019/03/20 04:14,3,1,26,0,19.8,36.1,0,1014.5
2019/03/20 04:44,3,1,25,0,19.5,36.2,0,1015.2
2019/03/20 05:14,5,8,16,0,19.1,36.6,0,1015.2
2019/03/20 05:44,4,1,16,0,18.9,36.4,0,1015.5
2019/03/20 06:14,8,7,7,0,18.6,36.7,0,1015.6
2019/03/20 06:44,6,0,12,0,18.3,36.8,10,1015.9
2019/03/20 07:14,5,1,17,0,18.4,38.9,44,1016.5
2019/03/20 07:44,4,8,61,0,18.5,39.2,66,1016.9
2019/03/20 08:14,2,7,81,0,18.6,38.5,33,1016.9
2019/03/20 08:44,0,7,114,0,18.8,38.5,22,1017.2
2019/03/20 09:14,1,1,109,0,19.0,38.2,18,1017.5
2019/03/20 09:44,8,8,79,0,19.3,37.9,16,1017.1
2019/03/20 10:14,7,7,53,0,19.4,37.9,16,1016.9
2019/03/20 10:44,1,8,47,0,19.9,37.1,19,1016.8
2019/03/20 11:14,8,7,31,0,20.3,36.6,17,1016.8
2019/03/20 11:44,0,8,25,0,20.4,36.7,14,1016.3
2019/03/20 12:14,2,7,18,0,20.5,36.5,12,1015.9
2019/03/20 12:44,2,6,17,0,20.8,35.9,9,1015.9
2019/03/20 13:14,8,5,13,0,20.8,36.2,7,1015.6
2019/03/20 13:44,0,8,13,0,20.9,35.8,5,1015.4
2019/03/20 14:14,2,7,7,0,20.8,36.0,4,1015.7
2019/03/20 14:44,0,7,4,0,20.8,36.0,4,1015.2
2019/03/20 15:14,0,4,3,0,20.7,36.4,3,1015.3
2019/03/20 15:44,1,7,3,0,20.8,35.9,3,1015.1
2019/03/20 16:14,0,5,7,0,20.8,36.0,2,1014.9
2019/03/20 16:44,0,1,5,0,20.6,36.6,1,1015.1
2019/03/20 17:14,3,8,6,0,20.6,36.5,1,1015.3
2019/03/20 17:44,3,4,5,0,20.5,37.0,0,1015.4
2019/03/20 18:14,4,2,6,0,20.3,37.9,11,1015.7
2019/03/20 18:44,3,1,19,0,20.6,39.3,11,1016.2
2019/03/20 19:14,3,1,37,0,20.8,39.9,11,1016.3
2019/03/20 19:44,4,8,47,0,20.8,40.7,12,1016.5
2019/03/20 20:14,8,6,39,0,20.8,41.2,11,1016.6
2019/03/20 20:44,11,5,38,0,20.9,40.8,11,1016.2
2019/03/20 21:14,6,7,34,0,20.9,41.1,11,1016.1
2019/03/20 21:44,6,5,28,0,20.9,41.3,11,1016.3
2019/03/20 22:14,6,7,23,0,20.6,40.9,0,1016.3
2019/03/20 22:44,6,8,30,0,20.7,43.4,11,1016.4
2019/03/20 23:14,4,0,22,0,20.6,44.1,11,1016.3
2019/03/20 23:44,5,1,18,0,20.5,44.2,11,1015.7
2019/03/21 00:14,2,0,19,0,20.7,43.8,11,1015.4
2019/03/21 00:44,6,1,16,0,20.7,43.8,11,1014.4
2019/03/21 01:14,8,3,16,0,20.8,44.2,11,1014.6
2019/03/21 01:44,8,3,14,0,20.7,43.6,0,1013.9
2019/03/21 02:14,4,1,9,0,20.5,43.4,0,1012.9
2019/03/21 02:44,6,1,6,0,20.2,43.5,0,1012.8
2019/03/21 03:14,3,8,7,0,19.9,43.8,0,1012.3
2019/03/21 03:44,5,8,5,0,19.7,44.0,0,1012.0
2019/03/21 04:14,7,11,8,0,19.5,44.3,0,1012.0
2019/03/21 04:44,1,12,5,0,19.3,44.6,0,1011.6
2019/03/21 05:14,2,8,7,0,19.0,45.1,0,1011.5
2019/03/21 05:44,1,0,3,0,18.8,45.6,0,1011.8
2019/03/21 06:14,3,1,1,0,18.8,45.5,0,1011.1
2019/03/21 06:44,0,1,0,0,18.7,45.7,0,1010.4
2019/03/21 07:14,3,5,7,0,18.5,46.7,0,1009.9
2019/03/21 07:44,4,2,10,0,18.7,47.2,4,1009.9
2019/03/21 08:14,4,5,11,0,18.4,48.3,4,1009.8
2019/03/21 08:44,0,3,14,0,18.5,48.1,9,1009.1
2019/03/21 09:14,2,4,14,0,18.4,48.8,25,1008.7
2019/03/21 09:44,5,7,15,0,18.4,49.4,35,1008.2
2019/03/21 10:14,2,5,15,0,18.5,50.1,20,1007.8
2019/03/21 10:44,3,7,16,0,18.5,50.7,13,1007.5
2019/03/21 11:14,1,5,19,0,18.6,51.9,21,1007.0
2019/03/21 11:44,1,8,22,0,18.7,53.6,44,1006.5
2019/03/21 12:14,5,6,27,0,19.3,56.2,24,1005.7
2019/03/21 12:44,6,1,28,0,19.8,55.8,20,1004.8
2019/03/21 13:14,0,6,36,0,20.1,55.6,7,1004.1
2019/03/21 13:44,3,4,63,0,20.4,60.1,6,1003.0
2019/03/21 14:14,3,1,70,0,20.6,61.7,3,1002.5
2019/03/21 14:44,4,5,118,0,20.8,62.1,4,1001.6
2019/03/21 15:14,7,3,126,0,21.3,62.9,16,1001.9
2019/03/21 15:44,3,8,202,0,21.6,61.9,16,1001.2
2019/03/21 16:14,5,1,218,0,21.7,61.6,15,1000.7
2019/03/21 16:44,4,2,290,0,21.9,61.1,13,1000.6
2019/03/21 17:14,6,2,275,0,22.0,61.7,10,1000.2
2019/03/21 17:44,7,6,280,0,22.3,60.7,5,1000.0
2019/03/21 18:14,5,11,311,0,22.6,60.0,11,999.9
2019/03/21 18:44,5,3,259,0,22.7,60.1,12,1000.2
2019/03/21 19:14,11,2,314,0,22.7,59.7,12,1000.2
2019/03/21 19:44,14,9,321,0,22.9,59.4,11,1000.2
2019/03/21 20:14,9,2,319,0,23.0,56.9,11,1000.4
2019/03/21 20:44,11,4,242,0,22.9,57.8,11,1000.4
2019/03/21 21:14,7,19,192,0,22.9,57.8,11,1000.0
2019/03/21 21:44,7,4,189,0,22.8,58.6,11,999.8
2019/03/21 22:14,6,4,137,0,22.9,57.4,11,999.6
2019/03/21 22:44,8,4,126,0,22.9,57.7,11,999.6
2019/03/21 23:14,7,5,113,0,22.7,58.6,0,999.4
2019/03/21 23:44,12,9,104,0,22.8,57.4,0,999.6
2019/03/22 00:14,7,5,100,0,22.6,57.1,0,999.4
2019/03/22 00:44,12,5,93,0,22.5,56.7,0,998.9
2019/03/22 01:14,9,0,76,0,22.3,56.7,0,998.9
2019/03/22 01:44,6,5,77,0,22.1,56.6,0,998.4
2019/03/22 02:14,10,4,68,0,22.1,55.8,0,998.3
2019/03/22 02:44,7,2,63,0,21.9,55.6,0,997.9
2019/03/22 03:14,10,2,57,0,21.8,55.4,0,997.6
2019/03/22 03:44,10,4,62,0,21.7,55.2,0,997.8
2019/03/22 04:14,8,2,60,0,21.5,55.0,0,997.6
2019/03/22 04:44,8,1,63,0,21.4,54.9,0,997.5
2019/03/22 05:14,12,7,58,0,21.2,55.1,0,998.0
2019/03/22 05:44,4,7,62,0,21.2,54.5,0,997.8
2019/03/22 06:14,7,4,70,0,21.0,54.7,0,997.9
2019/03/22 06:44,8,4,65,0,20.9,54.8,0,998.4
2019/03/22 07:14,7,0,68,0,20.9,55.8,16,998.8
2019/03/22 07:44,5,3,78,0,21.2,56.3,199,998.6
2019/03/22 08:14,8,2,87,0,21.2,55.2,63,998.8
2019/03/22 08:44,9,1,92,0,21.0,54.4,66,999.1
2019/03/22 09:14,5,1,84,0,20.9,54.2,88,999.4
2019/03/22 09:44,4,8,79,0,21.0,53.9,62,999.7
2019/03/22 10:14,4,6,58,0,21.3,52.9,51,999.3
2019/03/22 10:44,1,6,50,0,21.7,52.1,49,999.1
2019/03/22 11:14,3,8,47,0,21.8,51.9,47,999.1
2019/03/22 11:44,4,0,41,0,21.9,51.7,47,999.0
2019/03/22 12:14,1,1,47,0,22.1,51.3,44,998.8
2019/03/22 12:44,4,8,50,0,22.4,50.4,39,998.4
2019/03/22 13:14,8,1,45,0,22.6,49.9,38,998.0
2019/03/22 13:44,4,1,48,0,22.7,49.3,39,997.8
2019/03/22 14:14,5,1,42,0,22.7,48.7,34,998.1
2019/03/22 14:44,5,8,44,0,22.8,47.8,26,998.7
2019/03/22 15:14,3,1,35,0,22.8,47.6,20,999.3
2019/03/22 15:44,2,6,32,0,22.8,47.5,16,1000.2
2019/03/22 16:14,6,8,36,0,22.8,47.5,17,1000.6
2019/03/22 16:44,6,1,32,0,22.5,47.7,14,1000.8
2019/03/22 17:14,5,1,24,0,22.4,47.6,8,1001.5
2019/03/22 17:44,7,0,18,0,22.2,47.4,2,1002.0
2019/03/22 18:14,5,1,25,0,22.1,47.0,13,1002.9
2019/03/22 18:44,6,0,34,0,22.1,47.3,12,1003.3
2019/03/22 19:14,5,1,56,0,22.2,46.7,12,1004.0
2019/03/22 19:44,5,1,60,0,22.1,46.8,11,1004.5
2019/03/22 20:14,5,7,52,0,22.0,47.3,11,1005.3
2019/03/22 20:44,4,0,52,0,22.1,46.6,11,1005.8
2019/03/22 21:14,4,0,46,0,22.1,45.3,11,1006.2
2019/03/22 21:44,4,0,49,0,21.9,44.5,11,1006.8
2019/03/22 22:14,7,2,46,0,21.8,43.3,11,1007.5
2019/03/22 22:44,6,1,44,0,21.6,42.9,11,1008.0
2019/03/22 23:14,6,0,41,0,21.6,41.8,11,1008.0
2019/03/22 23:44,6,1,36,0,21.5,41.6,11,1008.4
2019/03/23 00:14,9,3,23,0,21.3,40.8,0,1008.4
2019/03/23 00:44,10,0,24,0,20.7,40.9,0,1008.8
2019/03/23 01:14,7,1,16,0,20.5,39.8,0,1009.0
2019/03/23 01:44,6,0,15,0,20.2,39.2,0,1009.0
2019/03/23 02:14,5,0,16,0,19.7,39.5,0,1009.2
2019/03/23 02:44,5,8,9,0,19.6,38.8,0,1008.9
2019/03/23 03:14,5,6,11,0,19.2,39.1,0,1009.2
2019/03/23 03:44,2,2,13,0,19.1,38.8,0,1009.5
2019/03/23 04:14,5,7,9,0,18.8,38.9,0,1009.6
2019/03/23 04:44,0,6,5,0,18.6,38.7,0,1009.7
2019/03/23 05:14,1,7,11,0,18.4,38.5,0,1010.1
2019/03/23 05:44,3,7,7,0,18.2,38.4,0,1010.1
2019/03/23 06:14,0,5,12,0,18.1,38.2,0,1010.7
2019/03/23 06:44,2,7,10,0,17.9,38.0,0,1010.5
2019/03/23 07:14,6,5,7,0,17.7,38.6,1,1010.7
2019/03/23 07:44,3,7,12,0,17.7,38.9,4,1011.2
2019/03/23 08:14,2,7,9,0,17.4,39.0,4,1011.7
2019/03/23 08:44,1,1,9,0,17.3,39.1,7,1011.5
2019/03/23 09:14,2,2,6,0,17.1,39.7,5,1011.7
2019/03/23 09:44,1,7,10,0,17.0,39.9,10,1011.4
2019/03/23 10:14,2,8,6,0,16.7,40.9,6,1011.7
2019/03/23 10:44,4,6,8,0,16.8,42.6,4,1011.3
2019/03/23 11:14,8,1,19,0,19.5,41.7,2,1011.5
2019/03/23 11:44,2,4,12,0,21.1,38.2,5,1011.2
2019/03/23 12:14,1,7,14,0,21.6,37.4,2,1011.3
2019/03/23 12:44,1,8,33,0,21.8,38.3,2,1011.2
2019/03/23 13:14,2,8,34,0,22.3,37.2,3,1011.0
2019/03/23 13:44,1,7,41,0,22.6,36.7,10,1009.8
2019/03/23 14:14,3,8,38,0,22.9,36.0,9,1009.2
2019/03/23 14:44,7,1,48,0,23.9,36.7,9,1007.9
2019/03/23 15:14,3,8,68,0,24.2,36.2,8,1007.9
2019/03/23 15:44,5,1,83,0,24.2,36.0,4,1007.8
2019/03/23 16:14,5,1,104,0,23.6,35.4,3,1007.7
2019/03/23 16:44,8,2,90,0,22.7,35.6,2,1008.1
2019/03/23 17:14,6,2,73,0,21.4,36.6,3,1007.9
2019/03/23 17:44,5,1,73,0,20.8,38.0,12,1008.5
2019/03/23 18:14,3,1,79,0,22.8,35.9,11,1008.7
2019/03/23 18:44,2,2,40,0,22.6,35.8,12,1009.1
2019/03/23 19:14,3,1,40,0,22.3,36.5,11,1009.3
2019/03/23 19:44,3,7,45,0,22.1,36.3,11,1010.0
2019/03/23 20:14,6,7,31,0,21.2,38.7,11,1009.9
2019/03/23 20:44,1,5,52,0,22.2,39.2,11,1010.0
2019/03/23 21:14,5,6,33,0,22.8,37.7,11,1010.0
2019/03/23 21:44,4,7,44,0,23.0,37.5,11,1010.4
2019/03/23 22:14,3,1,41,0,23.3,37.5,11,1010.9
2019/03/23 22:44,3,1,37,0,23.8,36.5,11,1011.5
2019/03/23 23:14,4,1,41,0,23.7,36.7,11,1011.5
2019/03/23 23:44,7,1,32,0,22.8,37.1,11,1011.2
2019/03/24 00:14,8,2,32,0,21.9,36.9,0,1011.6
2019/03/24 00:44,10,4,30,0,21.0,36.7,0,1011.4
2019/03/24 01:14,6,2,26,0,20.3,36.7,0,1011.2
2019/03/24 01:44,4,6,30,0,19.7,36.7,0,1010.9
2019/03/24 02:14,3,2,28,0,19.1,36.8,0,1010.5
2019/03/24 02:44,6,8,28,0,18.7,36.8,0,1010.7
2019/03/24 03:14,3,8,26,0,18.2,37.1,0,1010.8
2019/03/24 03:44,2,6,25,0,17.8,37.0,0,1010.9
2019/03/24 04:14,4,6,24,0,17.4,37.1,0,1011.0
2019/03/24 04:44,3,6,19,0,17.0,37.1,0,1010.9
2019/03/24 05:14,0,7,20,0,16.7,37.0,0,1011.5
2019/03/24 05:44,3,5,21,0,16.4,37.1,0,1011.7
2019/03/24 06:14,4,1,16,0,16.1,37.0,0,1011.7
2019/03/24 06:44,1,1,21,0,15.8,37.3,11,1012.0
2019/03/24 07:14,1,7,19,0,15.5,38.2,21,1012.4
2019/03/24 07:44,1,3,31,0,15.8,38.6,25,1012.8
2019/03/24 08:14,0,4,22,0,15.8,39.0,23,1013.2
2019/03/24 08:44,0,8,25,0,16.0,38.7,20,1013.3
2019/03/24 09:14,4,6,27,0,16.4,37.8,17,1013.0
2019/03/24 09:44,4,0,23,0,16.5,37.8,15,1012.9
2019/03/24 10:14,7,4,25,0,16.9,37.2,16,1012.8
2019/03/24 10:44,7,4,21,0,17.0,37.5,18,1012.7
2019/03/24 11:14,8,2,25,0,17.5,37.8,15,1012.5
2019/03/24 11:44,5,1,24,0,18.7,39.5,13,1012.4
2019/03/24 12:14,7,1,22,0,22.5,33.1,11,1012.5
2019/03/24 12:44,1,5,10,0,21.9,32.9,8,1012.2
2019/03/24 13:14,1,6,23,0,21.3,33.5,5,1011.8
2019/03/24 13:44,3,8,28,0,20.9,34.4,3,1011.3
2019/03/24 14:14,3,8,34,0,20.7,34.0,3,1011.3
2019/03/24 14:44,1,7,40,0,20.4,34.0,3,1011.4
2019/03/24 15:14,0,6,50,0,20.4,34.9,3,1011.7
2019/03/24 15:44,4,7,128,0,20.8,41.7,16,1011.8
2019/03/24 16:14,13,13,196,0,20.9,42.2,14,1012.1
2019/03/24 16:44,6,15,187,0,20.8,39.5,2,1012.4
2019/03/24 17:14,3,1,202,0,20.6,37.0,2,1012.4
2019/03/24 17:44,8,8,179,0,20.5,35.4,1,1012.7
2019/03/24 18:14,192,219,142,0,20.4,37.5,13,1013.4
2019/03/24 18:44,68,71,168,0,21.5,36.5,11,1013.9
2019/03/24 19:14,36,35,108,0,21.1,36.0,11,1014.2
2019/03/24 19:44,20,10,93,0,20.6,35.2,12,1014.8
2019/03/24 20:14,11,7,86,0,19.8,35.2,0,1014.9
2019/03/24 20:44,9,4,83,0,19.0,36.4,0,1015.5
2019/03/24 21:14,3,1,79,0,19.0,37.2,13,1015.8
2019/03/24 21:44,5,6,69,0,19.6,36.9,11,1016.2
2019/03/24 22:14,6,1,71,0,20.5,34.1,11,1016.2
2019/03/24 22:44,4,1,50,0,19.9,33.9,11,1016.3
2019/03/24 23:14,6,2,60,0,19.6,33.8,11,1016.4
2019/03/24 23:44,3,1,54,0,19.4,33.4,11,1016.2
2019/03/25 00:14,3,1,54,0,19.3,33.6,11,1016.1
2019/03/25 00:44,2,1,54,0,19.0,32.9,0,1016.0
2019/03/25 01:14,5,6,50,0,18.6,32.4,0,1016.0
2019/03/25 01:44,4,1,42,0,18.1,32.2,0,1016.1
2019/03/25 02:14,0,3,40,0,17.6,32.5,0,1016.0
2019/03/25 02:44,5,8,33,0,17.2,32.5,0,1016.3
2019/03/25 03:14,3,4,34,0,16.9,32.6,0,1016.1
2019/03/25 03:44,6,6,26,0,16.6,32.8,0,1016.4
2019/03/25 04:14,2,3,28,0,16.3,32.7,0,1016.6
2019/03/25 04:44,3,1,21,0,15.9,33.2,0,1016.5
2019/03/25 05:14,2,0,24,0,15.8,32.9,0,1016.7
2019/03/25 05:44,4,5,20,0,15.4,33.5,0,1017.0
2019/03/25 06:14,2,8,22,0,15.4,33.2,0,1017.3
2019/03/25 06:44,1,0,20,0,15.2,33.4,1,1017.5
2019/03/25 07:14,0,7,33,0,15.2,36.7,2,1017.8
2019/03/25 07:44,0,5,52,0,18.4,32.9,6,1018.1
2019/03/25 08:14,4,2,13,0,17.6,33.7,14,1017.8
2019/03/25 08:44,1,8,41,0,17.0,34.3,23,1017.9
2019/03/25 09:14,0,6,52,0,16.9,34.8,20,1017.5
2019/03/25 09:44,0,3,48,0,16.9,35.1,17,1017.6
2019/03/25 10:14,2,4,42,0,17.0,35.6,18,1017.1
2019/03/25 10:44,1,4,42,0,17.2,35.7,17,1016.8
2019/03/25 11:14,8,3,38,0,17.4,36.2,16,1016.8
2019/03/25 11:44,1,1,30,0,17.5,36.4,7,1016.5
2019/03/25 12:14,8,6,29,0,17.6,36.6,7,1015.8
2019/03/25 12:44,8,1,26,0,17.7,36.6,6,1015.2
2019/03/25 13:14,0,6,24,0,17.6,37.2,5,1014.7
2019/03/25 13:44,1,4,23,0,17.8,37.3,4,1014.4
2019/03/25 14:14,1,6,21,0,17.8,37.7,5,1014.0
2019/03/25 14:44,0,5,23,0,17.8,37.9,4,1013.3
2019/03/25 15:14,0,4,15,0,17.8,37.5,4,1013.1
2019/03/25 15:44,4,1,15,0,17.8,37.7,3,1013.6
2019/03/25 16:14,1,5,15,0,17.8,37.4,2,1013.2
2019/03/25 16:44,1,8,13,0,17.8,37.4,1,1013.1
2019/03/25 17:14,2,8,15,0,17.8,37.5,0,1013.4
2019/03/25 17:44,3,1,13,0,17.5,38.4,0,1013.4
2019/03/25 18:14,7,1,49,0,19.5,39.1,12,1013.2
2019/03/25 18:44,1,4,34,0,20.6,37.1,12,1013.4
2019/03/25 19:14,1,5,38,0,20.7,36.9,11,1013.6
2019/03/25 19:44,8,5,38,0,21.3,35.4,12,1014.0
2019/03/25 20:14,0,6,41,0,21.2,34.9,0,1014.2
2019/03/25 20:44,2,7,47,0,20.8,37.8,11,1014.0
2019/03/25 21:14,2,5,79,0,21.8,38.0,11,1014.0
2019/03/25 21:44,2,6,74,0,22.7,38.3,11,1013.7
2019/03/25 22:14,1,0,74,0,23.4,37.1,11,1013.8
2019/03/25 22:44,2,1,70,0,23.9,36.6,11,1013.8
2019/03/25 23:14,4,1,65,0,24.2,36.7,11,1013.6
2019/03/25 23:44,9,0,79,0,24.2,36.0,0,1013.5
2019/03/26 00:14,8,8,56,0,23.2,36.2,0,1013.4
2019/03/26 00:44,9,10,54,0,22.4,36.6,0,1013.3
2019/03/26 01:14,10,8,44,0,21.7,36.8,0,1013.0
2019/03/26 01:44,10,5,34,0,21.1,37.2,0,1012.9
2019/03/26 02:14,4,1,31,0,20.6,37.7,0,1012.6
2019/03/26 02:44,4,1,28,0,20.2,37.9,0,1012.4
2019/03/26 03:14,9,1,27,0,19.9,38.1,0,1012.4
2019/03/26 03:44,1,1,15,0,19.6,38.4,0,1012.5
2019/03/26 04:14,6,0,16,0,19.3,38.7,0,1012.5
2019/03/26 04:44,4,1,14,0,19.0,38.9,0,1012.8
2019/03/26 05:14,6,5,8,0,18.7,39.5,0,1012.9
2019/03/26 05:44,2,1,11,0,18.5,39.6,0,1012.7
2019/03/26 06:14,5,7,5,0,18.3,39.7,0,1012.5
2019/03/26 06:44,3,1,3,0,18.1,39.9,1,1011.9
2019/03/26 07:14,5,1,7,0,18.0,41.4,5,1012.1
2019/03/26 07:44,3,1,8,0,18.1,42.2,3,1011.4
2019/03/26 08:14,5,2,10,0,17.9,42.0,2,1011.6
2019/03/26 08:44,4,15,11,0,17.7,42.1,2,1011.8
2019/03/26 09:14,8,1,22,0,17.6,42.3,2,1011.8
2019/03/26 09:44,4,0,23,0,17.5,42.4,2,1011.6
2019/03/26 10:14,3,7,21,0,17.4,42.3,3,1010.3
2019/03/26 10:44,5,7,18,0,17.4,42.3,4,1009.4
2019/03/26 11:14,1,8,14,0,17.3,42.7,3,1009.9
2019/03/26 11:44,3,5,12,0,17.4,42.4,4,1009.4
2019/03/26 12:14,2,8,12,0,17.4,42.7,4,1008.6
2019/03/26 12:44,3,1,9,0,17.2,43.5,3,1008.3
2019/03/26 13:14,4,5,10,0,17.5,43.0,5,1007.5
2019/03/26 13:44,0,4,8,0,17.3,43.8,6,1006.7
2019/03/26 14:14,5,6,8,0,17.6,43.1,5,1005.8
